INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
6265,"6265",1266,"1266",1266,1266,1266,17,"2017-02-25 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:44:25.0",0,"1",-26503,1266,1266,"1266"
6266,"6266",1267,"1267",1267,1267,1267,18,"2017-02-26 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:44:26.0",1,NULL,-26502,1267,1267,"1267"
6267,"6267",1268,"1268",1268,1268,1268,19,"2017-02-27 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:44:27.0",0,"1",NULL,1268,1268,"1268"
6794,"6794",1795,"1795",1795,1795,1795,36,"2018-08-08 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:53:14.0",1,NULL,-25974,1795,1795,"1795"
6795,"6795",1796,"1796",1796,1796,1796,37,"2018-08-09 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:53:15.0",0,"1",NULL,1796,1796,"1796"
6269,"6269",1270,"1270",1270,1270,1270,21,"2017-03-01 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:44:29.0",0,"1",-26499,1270,NULL,"1270"
6270,"6270",1271,"1271",1271,1271,1271,22,"2017-03-02 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 01:44:30.0",1,"0",-26498,1271,1271,NULL
6271,"6271",1272,"1272",1272,1272,1272,23,"2017-03-03 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 01:44:31.0",0,"1",-26497,1272,1272,"1272"
6272,"6272",NULL,"1273",1273,1273,1273,24,"2017-03-04 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 01:44:32.0",1,"0",-26496,1273,1273,"1273"
6273,"6273",1274,NULL,1274,1274,1274,25,"2017-03-05 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:44:33.0",0,"1",-26495,1274,1274,"1274"
6274,"6274",1275,"1275",NULL,1275,1275,26,"2017-03-06 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:44:34.0",1,"0",-26494,1275,1275,"1275"
6275,"6275",1276,"1276",1276,NULL,1276,27,"2017-03-07 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:44:35.0",0,"1",-26493,1276,1276,"1276"
6276,"6276",1277,"1277",1277,1277,NULL,28,"2017-03-08 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:44:36.0",1,"0",-26492,1277,1277,"1277"
6277,"6277",1278,"1278",1278,1278,1278,NULL,"2017-03-09 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:44:37.0",0,"1",-26491,1278,1278,"1278"
6278,"6278",1279,"1279",1279,1279,1279,30,NULL,"1970-01-01 15:00:00.0","2000-01-01 01:44:38.0",1,"0",-26490,1279,1279,"1279"
6279,"6279",1280,"1280",1280,1280,1280,31,"2017-03-11 00:00:00.0",NULL,"2000-01-01 01:44:39.0",0,"1",-26489,1280,1280,"1280"
6280,"6280",1281,"1281",1281,1281,1281,32,"2017-03-12 00:00:00.0","1970-01-01 17:00:00.0",NULL,1,"0",-26488,1281,1281,"1281"
6281,"6281",1282,"1282",1282,1282,1282,33,"2017-03-13 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:44:41.0",0,"1",-26487,1282,1282,"1282"
6282,"6282",1283,"1283",1283,1283,1283,34,"2017-03-14 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:44:42.0",1,NULL,-26486,1283,1283,"1283"
6283,"6283",1284,"1284",1284,1284,1284,35,"2017-03-15 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:44:43.0",0,"1",NULL,1284,1284,"1284"
6284,"6284",1285,"1285",1285,1285,1285,36,"2017-03-16 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:44:44.0",1,"0",-26484,NULL,1285,"1285"
6285,"6285",1286,"1286",1286,1286,1286,37,"2017-03-17 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:44:45.0",0,"1",-26483,1286,NULL,"1286"
6286,"6286",1287,"1287",1287,1287,1287,38,"2017-03-18 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 01:44:46.0",1,"0",-26482,1287,1287,NULL
6287,"6287",1288,"1288",1288,1288,1288,39,"2017-03-19 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 01:44:47.0",0,"1",-26481,1288,1288,"1288"
6288,"6288",NULL,"1289",1289,1289,1289,40,"2017-03-20 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 01:44:48.0",1,"0",-26480,1289,1289,"1289"
6289,"6289",1290,NULL,1290,1290,1290,41,"2017-03-21 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:44:49.0",0,"1",-26479,1290,1290,"1290"
6290,"6290",1291,"1291",NULL,1291,1291,42,"2017-03-22 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:44:50.0",1,"0",-26478,1291,1291,"1291"
6291,"6291",1292,"1292",1292,NULL,1292,43,"2017-03-23 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:44:51.0",0,"1",-26477,1292,1292,"1292"
6292,"6292",1293,"1293",1293,1293,NULL,44,"2017-03-24 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:44:52.0",1,"0",-26476,1293,1293,"1293"
6293,"6293",1294,"1294",1294,1294,1294,NULL,"2017-03-25 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:44:53.0",0,"1",-26475,1294,1294,"1294"
6294,"6294",1295,"1295",1295,1295,1295,46,NULL,"1970-01-01 07:00:00.0","2000-01-01 01:44:54.0",1,"0",-26474,1295,1295,"1295"
6295,"6295",1296,"1296",1296,1296,1296,47,"2017-03-27 00:00:00.0",NULL,"2000-01-01 01:44:55.0",0,"1",-26473,1296,1296,"1296"
6296,"6296",1297,"1297",1297,1297,1297,48,"2017-03-28 00:00:00.0","1970-01-01 09:00:00.0",NULL,1,"0",-26472,1297,1297,"1297"
6297,"6297",1298,"1298",1298,1298,1298,49,"2017-03-29 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:44:57.0",0,"1",-26471,1298,1298,"1298"
6298,"6298",1299,"1299",1299,1299,1299,50,"2017-03-30 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:44:58.0",1,NULL,-26470,1299,1299,"1299"
6299,"6299",1300,"1300",1300,1300,1300,51,"2017-03-31 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:44:59.0",0,"1",NULL,1300,1300,"1300"
6300,"6300",1301,"1301",1301,1301,1301,52,"2017-04-01 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:45:00.0",1,"0",-26468,NULL,1301,"1301"
6301,"6301",1302,"1302",1302,1302,1302,53,"2017-04-02 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:45:01.0",0,"1",-26467,1302,NULL,"1302"
6302,"6302",1303,"1303",1303,1303,1303,54,"2017-04-03 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 01:45:02.0",1,"0",-26466,1303,1303,NULL
6303,"6303",1304,"1304",1304,1304,1304,55,"2017-04-04 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 01:45:03.0",0,"1",-26465,1304,1304,"1304"
6304,"6304",NULL,"1305",1305,1305,1305,56,"2017-04-05 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 01:45:04.0",1,"0",-26464,1305,1305,"1305"
6305,"6305",1306,NULL,1306,1306,1306,57,"2017-04-06 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:45:05.0",0,"1",-26463,1306,1306,"1306"
6306,"6306",1307,"1307",NULL,1307,1307,58,"2017-04-07 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:45:06.0",1,"0",-26462,1307,1307,"1307"
6307,"6307",1308,"1308",1308,NULL,1308,59,"2017-04-08 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:45:07.0",0,"1",-26461,1308,1308,"1308"
6308,"6308",1309,"1309",1309,1309,NULL,60,"2017-04-09 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:45:08.0",1,"0",-26460,1309,1309,"1309"
6309,"6309",1310,"1310",1310,1310,1310,NULL,"2017-04-10 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:45:09.0",0,"1",-26459,1310,1310,"1310"
6310,"6310",1311,"1311",1311,1311,1311,62,NULL,"1970-01-01 23:00:00.0","2000-01-01 01:45:10.0",1,"0",-26458,1311,1311,"1311"
6311,"6311",1312,"1312",1312,1312,1312,63,"2017-04-12 00:00:00.0",NULL,"2000-01-01 01:45:11.0",0,"1",-26457,1312,1312,"1312"
6312,"6312",1313,"1313",1313,1313,1313,64,"2017-04-13 00:00:00.0","1970-01-01 01:00:00.0",NULL,1,"0",-26456,1313,1313,"1313"
6313,"6313",1314,"1314",1314,1314,1314,65,"2017-04-14 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:45:13.0",0,"1",-26455,1314,1314,"1314"
6314,"6314",1315,"1315",1315,1315,1315,66,"2017-04-15 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:45:14.0",1,NULL,-26454,1315,1315,"1315"
6315,"6315",1316,"1316",1316,1316,1316,67,"2017-04-16 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:45:15.0",0,"1",NULL,1316,1316,"1316"
6316,"6316",1317,"1317",1317,1317,1317,68,"2017-04-17 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:45:16.0",1,"0",-26452,NULL,1317,"1317"
6317,"6317",1318,"1318",1318,1318,1318,69,"2017-04-18 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:45:17.0",0,"1",-26451,1318,NULL,"1318"
6318,"6318",1319,"1319",1319,1319,1319,70,"2017-04-19 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 01:45:18.0",1,"0",-26450,1319,1319,NULL
6319,"6319",1320,"1320",1320,1320,1320,71,"2017-04-20 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 01:45:19.0",0,"1",-26449,1320,1320,"1320"
6320,"6320",NULL,"1321",1321,1321,1321,72,"2017-04-21 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 01:45:20.0",1,"0",-26448,1321,1321,"1321"
6321,"6321",1322,NULL,1322,1322,1322,73,"2017-04-22 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:45:21.0",0,"1",-26447,1322,1322,"1322"
6322,"6322",1323,"1323",NULL,1323,1323,74,"2017-04-23 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:45:22.0",1,"0",-26446,1323,1323,"1323"
6323,"6323",1324,"1324",1324,NULL,1324,75,"2017-04-24 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:45:23.0",0,"1",-26445,1324,1324,"1324"
6324,"6324",1325,"1325",1325,1325,NULL,76,"2017-04-25 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:45:24.0",1,"0",-26444,1325,1325,"1325"
6325,"6325",1326,"1326",1326,1326,1326,NULL,"2017-04-26 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:45:25.0",0,"1",-26443,1326,1326,"1326"
6326,"6326",1327,"1327",1327,1327,1327,78,NULL,"1970-01-01 15:00:00.0","2000-01-01 01:45:26.0",1,"0",-26442,1327,1327,"1327"
6327,"6327",1328,"1328",1328,1328,1328,79,"2017-04-28 00:00:00.0",NULL,"2000-01-01 01:45:27.0",0,"1",-26441,1328,1328,"1328"
6328,"6328",1329,"1329",1329,1329,1329,80,"2017-04-29 00:00:00.0","1970-01-01 17:00:00.0",NULL,1,"0",-26440,1329,1329,"1329"
6329,"6329",1330,"1330",1330,1330,1330,81,"2017-04-30 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:45:29.0",0,"1",-26439,1330,1330,"1330"
6330,"6330",1331,"1331",1331,1331,1331,82,"2017-05-01 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:45:30.0",1,NULL,-26438,1331,1331,"1331"
6331,"6331",1332,"1332",1332,1332,1332,83,"2017-05-02 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:45:31.0",0,"1",NULL,1332,1332,"1332"
6332,"6332",1333,"1333",1333,1333,1333,84,"2017-05-03 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:45:32.0",1,"0",-26436,NULL,1333,"1333"
6333,"6333",1334,"1334",1334,1334,1334,85,"2017-05-04 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:45:33.0",0,"1",-26435,1334,NULL,"1334"
6334,"6334",1335,"1335",1335,1335,1335,86,"2017-05-05 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 01:45:34.0",1,"0",-26434,1335,1335,NULL
6335,"6335",1336,"1336",1336,1336,1336,87,"2017-05-06 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 01:45:35.0",0,"1",-26433,1336,1336,"1336"
6336,"6336",NULL,"1337",1337,1337,1337,88,"2017-05-07 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 01:45:36.0",1,"0",-26432,1337,1337,"1337"
6337,"6337",1338,NULL,1338,1338,1338,89,"2017-05-08 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:45:37.0",0,"1",-26431,1338,1338,"1338"
6338,"6338",1339,"1339",NULL,1339,1339,90,"2017-05-09 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:45:38.0",1,"0",-26430,1339,1339,"1339"
6339,"6339",1340,"1340",1340,NULL,1340,91,"2017-05-10 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:45:39.0",0,"1",-26429,1340,1340,"1340"
6340,"6340",1341,"1341",1341,1341,NULL,92,"2017-05-11 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:45:40.0",1,"0",-26428,1341,1341,"1341"
6341,"6341",1342,"1342",1342,1342,1342,NULL,"2017-05-12 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:45:41.0",0,"1",-26427,1342,1342,"1342"
6342,"6342",1343,"1343",1343,1343,1343,94,NULL,"1970-01-01 07:00:00.0","2000-01-01 01:45:42.0",1,"0",-26426,1343,1343,"1343"
6343,"6343",1344,"1344",1344,1344,1344,95,"2017-05-14 00:00:00.0",NULL,"2000-01-01 01:45:43.0",0,"1",-26425,1344,1344,"1344"
6344,"6344",1345,"1345",1345,1345,1345,96,"2017-05-15 00:00:00.0","1970-01-01 09:00:00.0",NULL,1,"0",-26424,1345,1345,"1345"
6345,"6345",1346,"1346",1346,1346,1346,97,"2017-05-16 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:45:45.0",0,"1",-26423,1346,1346,"1346"
6346,"6346",1347,"1347",1347,1347,1347,98,"2017-05-17 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:45:46.0",1,NULL,-26422,1347,1347,"1347"
6347,"6347",1348,"1348",1348,1348,1348,99,"2017-05-18 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:45:47.0",0,"1",NULL,1348,1348,"1348"
6348,"6348",1349,"1349",1349,1349,1349,100,"2017-05-19 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:45:48.0",1,"0",-26420,NULL,1349,"1349"
6349,"6349",1350,"1350",1350,1350,1350,101,"2017-05-20 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:45:49.0",0,"1",-26419,1350,NULL,"1350"
6350,"6350",1351,"1351",1351,1351,1351,102,"2017-05-21 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 01:45:50.0",1,"0",-26418,1351,1351,NULL
6351,"6351",1352,"1352",1352,1352,1352,103,"2017-05-22 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 01:45:51.0",0,"1",-26417,1352,1352,"1352"
6352,"6352",NULL,"1353",1353,1353,1353,104,"2017-05-23 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 01:45:52.0",1,"0",-26416,1353,1353,"1353"
6353,"6353",1354,NULL,1354,1354,1354,105,"2017-05-24 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:45:53.0",0,"1",-26415,1354,1354,"1354"
6354,"6354",1355,"1355",NULL,1355,1355,106,"2017-05-25 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:45:54.0",1,"0",-26414,1355,1355,"1355"
6355,"6355",1356,"1356",1356,NULL,1356,107,"2017-05-26 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:45:55.0",0,"1",-26413,1356,1356,"1356"
6356,"6356",1357,"1357",1357,1357,NULL,108,"2017-05-27 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:45:56.0",1,"0",-26412,1357,1357,"1357"
6357,"6357",1358,"1358",1358,1358,1358,NULL,"2017-05-28 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:45:57.0",0,"1",-26411,1358,1358,"1358"
6358,"6358",1359,"1359",1359,1359,1359,110,NULL,"1970-01-01 23:00:00.0","2000-01-01 01:45:58.0",1,"0",-26410,1359,1359,"1359"
6359,"6359",1360,"1360",1360,1360,1360,111,"2017-05-30 00:00:00.0",NULL,"2000-01-01 01:45:59.0",0,"1",-26409,1360,1360,"1360"
6360,"6360",1361,"1361",1361,1361,1361,112,"2017-05-31 00:00:00.0","1970-01-01 01:00:00.0",NULL,1,"0",-26408,1361,1361,"1361"
6361,"6361",1362,"1362",1362,1362,1362,113,"2017-06-01 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:46:01.0",0,"1",-26407,1362,1362,"1362"
6362,"6362",1363,"1363",1363,1363,1363,114,"2017-06-02 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:46:02.0",1,NULL,-26406,1363,1363,"1363"
6363,"6363",1364,"1364",1364,1364,1364,115,"2017-06-03 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:46:03.0",0,"1",NULL,1364,1364,"1364"
6364,"6364",1365,"1365",1365,1365,1365,116,"2017-06-04 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:46:04.0",1,"0",-26404,NULL,1365,"1365"
6365,"6365",1366,"1366",1366,1366,1366,117,"2017-06-05 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:46:05.0",0,"1",-26403,1366,NULL,"1366"
6366,"6366",1367,"1367",1367,1367,1367,118,"2017-06-06 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 01:46:06.0",1,"0",-26402,1367,1367,NULL
6367,"6367",1368,"1368",1368,1368,1368,119,"2017-06-07 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 01:46:07.0",0,"1",-26401,1368,1368,"1368"
6368,"6368",NULL,"1369",1369,1369,1369,120,"2017-06-08 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 01:46:08.0",1,"0",-26400,1369,1369,"1369"
6369,"6369",1370,NULL,1370,1370,1370,121,"2017-06-09 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:46:09.0",0,"1",-26399,1370,1370,"1370"
6370,"6370",1371,"1371",NULL,1371,1371,122,"2017-06-10 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:46:10.0",1,"0",-26398,1371,1371,"1371"
6371,"6371",1372,"1372",1372,NULL,1372,123,"2017-06-11 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:46:11.0",0,"1",-26397,1372,1372,"1372"
6372,"6372",1373,"1373",1373,1373,NULL,124,"2017-06-12 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:46:12.0",1,"0",-26396,1373,1373,"1373"
6373,"6373",1374,"1374",1374,1374,1374,NULL,"2017-06-13 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:46:13.0",0,"1",-26395,1374,1374,"1374"
6374,"6374",1375,"1375",1375,1375,1375,126,NULL,"1970-01-01 15:00:00.0","2000-01-01 01:46:14.0",1,"0",-26394,1375,1375,"1375"
6375,"6375",1376,"1376",1376,1376,1376,127,"2017-06-15 00:00:00.0",NULL,"2000-01-01 01:46:15.0",0,"1",-26393,1376,1376,"1376"
6376,"6376",1377,"1377",1377,1377,1377,126,"2017-06-16 00:00:00.0","1970-01-01 17:00:00.0",NULL,1,"0",-26392,1377,1377,"1377"
6377,"6377",1378,"1378",1378,1378,1378,125,"2017-06-17 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:46:17.0",0,"1",-26391,1378,1378,"1378"
6378,"6378",1379,"1379",1379,1379,1379,124,"2017-06-18 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:46:18.0",1,NULL,-26390,1379,1379,"1379"
6379,"6379",1380,"1380",1380,1380,1380,123,"2017-06-19 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:46:19.0",0,"1",NULL,1380,1380,"1380"
6380,"6380",1381,"1381",1381,1381,1381,122,"2017-06-20 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:46:20.0",1,"0",-26388,NULL,1381,"1381"
6381,"6381",1382,"1382",1382,1382,1382,121,"2017-06-21 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:46:21.0",0,"1",-26387,1382,NULL,"1382"
6382,"6382",1383,"1383",1383,1383,1383,120,"2017-06-22 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 01:46:22.0",1,"0",-26386,1383,1383,NULL
6383,"6383",1384,"1384",1384,1384,1384,119,"2017-06-23 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 01:46:23.0",0,"1",-26385,1384,1384,"1384"
6384,"6384",NULL,"1385",1385,1385,1385,118,"2017-06-24 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 01:46:24.0",1,"0",-26384,1385,1385,"1385"
6385,"6385",1386,NULL,1386,1386,1386,117,"2017-06-25 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:46:25.0",0,"1",-26383,1386,1386,"1386"
6386,"6386",1387,"1387",NULL,1387,1387,116,"2017-06-26 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:46:26.0",1,"0",-26382,1387,1387,"1387"
6387,"6387",1388,"1388",1388,NULL,1388,115,"2017-06-27 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:46:27.0",0,"1",-26381,1388,1388,"1388"
6388,"6388",1389,"1389",1389,1389,NULL,114,"2017-06-28 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:46:28.0",1,"0",-26380,1389,1389,"1389"
6389,"6389",1390,"1390",1390,1390,1390,NULL,"2017-06-29 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:46:29.0",0,"1",-26379,1390,1390,"1390"
6390,"6390",1391,"1391",1391,1391,1391,112,NULL,"1970-01-01 07:00:00.0","2000-01-01 01:46:30.0",1,"0",-26378,1391,1391,"1391"
6391,"6391",1392,"1392",1392,1392,1392,111,"2017-07-01 00:00:00.0",NULL,"2000-01-01 01:46:31.0",0,"1",-26377,1392,1392,"1392"
6392,"6392",1393,"1393",1393,1393,1393,110,"2017-07-02 00:00:00.0","1970-01-01 09:00:00.0",NULL,1,"0",-26376,1393,1393,"1393"
6393,"6393",1394,"1394",1394,1394,1394,109,"2017-07-03 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:46:33.0",0,"1",-26375,1394,1394,"1394"
6394,"6394",1395,"1395",1395,1395,1395,108,"2017-07-04 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 01:46:34.0",1,NULL,-26374,1395,1395,"1395"
6395,"6395",1396,"1396",1396,1396,1396,107,"2017-07-05 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 01:46:35.0",0,"1",NULL,1396,1396,"1396"
6396,"6396",1397,"1397",1397,1397,1397,106,"2017-07-06 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 01:46:36.0",1,"0",-26372,NULL,1397,"1397"
6397,"6397",1398,"1398",1398,1398,1398,105,"2017-07-07 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 01:46:37.0",0,"1",-26371,1398,NULL,"1398"
6398,"6398",1399,"1399",1399,1399,1399,104,"2017-07-08 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 01:46:38.0",1,"0",-26370,1399,1399,NULL
6399,"6399",1400,"1400",1400,1400,1400,103,"2017-07-09 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 01:46:39.0",0,"1",-26369,1400,1400,"1400"
6400,"6400",NULL,"1401",1401,1401,1401,102,"2017-07-10 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 01:46:40.0",1,"0",-26368,1401,1401,"1401"
6401,"6401",1402,NULL,1402,1402,1402,101,"2017-07-11 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 01:46:41.0",0,"1",-26367,1402,1402,"1402"
6402,"6402",1403,"1403",NULL,1403,1403,100,"2017-07-12 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 01:46:42.0",1,"0",-26366,1403,1403,"1403"
6403,"6403",1404,"1404",1404,NULL,1404,99,"2017-07-13 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 01:46:43.0",0,"1",-26365,1404,1404,"1404"
6404,"6404",1405,"1405",1405,1405,NULL,98,"2017-07-14 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 01:46:44.0",1,"0",-26364,1405,1405,"1405"
6405,"6405",1406,"1406",1406,1406,1406,NULL,"2017-07-15 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 01:46:45.0",0,"1",-26363,1406,1406,"1406"
6406,"6406",1407,"1407",1407,1407,1407,96,NULL,"1970-01-01 23:00:00.0","2000-01-01 01:46:46.0",1,"0",-26362,1407,1407,"1407"
6407,"6407",1408,"1408",1408,1408,1408,95,"2017-07-17 00:00:00.0",NULL,"2000-01-01 01:46:47.0",0,"1",-26361,1408,1408,"1408"
6408,"6408",1409,"1409",1409,1409,1409,94,"2017-07-18 00:00:00.0","1970-01-01 01:00:00.0",NULL,1,"0",-26360,1409,1409,"1409"
6409,"6409",1410,"1410",1410,1410,1410,93,"2017-07-19 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 01:46:49.0",0,"1",-26359,1410,1410,"1410"
6410,"6410",1411,"1411",1411,1411,1411,92,"2017-07-20 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 01:46:50.0",1,NULL,-26358,1411,1411,"1411"
6411,"6411",1412,"1412",1412,1412,1412,91,"2017-07-21 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 01:46:51.0",0,"1",NULL,1412,1412,"1412"
6412,"6412",1413,"1413",1413,1413,1413,90,"2017-07-22 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 01:46:52.0",1,"0",-26356,NULL,1413,"1413"
6413,"6413",1414,"1414",1414,1414,1414,89,"2017-07-23 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 01:46:53.0",0,"1",-26355,1414,NULL,"1414"
6414,"6414",1415,"1415",1415,1415,1415,88,"2017-07-24 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 01:46:54.0",1,"0",-26354,1415,1415,NULL
6415,"6415",1416,"1416",1416,1416,1416,87,"2017-07-25 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 01:46:55.0",0,"1",-26353,1416,1416,"1416"
6416,"6416",NULL,"1417",1417,1417,1417,86,"2017-07-26 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 01:46:56.0",1,"0",-26352,1417,1417,"1417"
6417,"6417",1418,NULL,1418,1418,1418,85,"2017-07-27 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 01:46:57.0",0,"1",-26351,1418,1418,"1418"
