INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
228,"228",-271,"-271",-271,-271,NULL,100,"2000-08-16 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:03:48.0",1,"0",-32540,-271,-271,"-271"
229,"229",-270,"-270",-270,-270,-270,NULL,"2000-08-17 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:03:49.0",0,"1",-32539,-270,-270,"-270"
230,"230",-269,"-269",-269,-269,-269,102,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:03:50.0",1,"0",-32538,-269,-269,"-269"
231,"231",-268,"-268",-268,-268,-268,103,"2000-08-19 00:00:00.0",NULL,"2000-01-01 00:03:51.0",0,"1",-32537,-268,-268,"-268"
232,"232",-267,"-267",-267,-267,-267,104,"2000-08-20 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-32536,-267,-267,"-267"
233,"233",-266,"-266",-266,-266,-266,105,"2000-08-21 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:03:53.0",0,"1",-32535,-266,-266,"-266"
234,"234",-265,"-265",-265,-265,-265,106,"2000-08-22 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:03:54.0",1,NULL,-32534,-265,-265,"-265"
235,"235",-264,"-264",-264,-264,-264,107,"2000-08-23 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:03:55.0",0,"1",NULL,-264,-264,"-264"
236,"236",-263,"-263",-263,-263,-263,108,"2000-08-24 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:03:56.0",1,"0",-32532,NULL,-263,"-263"
237,"237",-262,"-262",-262,-262,-262,109,"2000-08-25 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:03:57.0",0,"1",-32531,-262,NULL,"-262"
238,"238",-261,"-261",-261,-261,-261,110,"2000-08-26 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:03:58.0",1,"0",-32530,-261,-261,NULL
239,"239",-260,"-260",-260,-260,-260,111,"2000-08-27 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:03:59.0",0,"1",-32529,-260,-260,"-260"
240,"240",NULL,"-259",-259,-259,-259,112,"2000-08-28 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:04:00.0",1,"0",-32528,-259,-259,"-259"
241,"241",-258,NULL,-258,-258,-258,113,"2000-08-29 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:04:01.0",0,"1",-32527,-258,-258,"-258"
242,"242",-257,"-257",NULL,-257,-257,114,"2000-08-30 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:04:02.0",1,"0",-32526,-257,-257,"-257"
243,"243",-256,"-256",-256,NULL,-256,115,"2000-08-31 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:04:03.0",0,"1",-32525,-256,-256,"-256"
244,"244",-255,"-255",-255,-255,NULL,116,"2000-09-01 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:04:04.0",1,"0",-32524,-255,-255,"-255"
245,"245",-254,"-254",-254,-254,-254,NULL,"2000-09-02 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:04:05.0",0,"1",-32523,-254,-254,"-254"
246,"246",-253,"-253",-253,-253,-253,118,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:04:06.0",1,"0",-32522,-253,-253,"-253"
247,"247",-252,"-252",-252,-252,-252,119,"2000-09-04 00:00:00.0",NULL,"2000-01-01 00:04:07.0",0,"1",-32521,-252,-252,"-252"
248,"248",-251,"-251",-251,-251,-251,120,"2000-09-05 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32520,-251,-251,"-251"
249,"249",-250,"-250",-250,-250,-250,121,"2000-09-06 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:04:09.0",0,"1",-32519,-250,-250,"-250"
333,"333",-166,"-166",-166,-166,-166,49,"2000-11-29 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:05:33.0",0,"1",-32435,-166,NULL,"-166"
334,"334",-165,"-165",-165,-165,-165,48,"2000-11-30 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:05:34.0",1,"0",-32434,-165,-165,NULL
335,"335",-164,"-164",-164,-164,-164,47,"2000-12-01 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:05:35.0",0,"1",-32433,-164,-164,"-164"
336,"336",NULL,"-163",-163,-163,-163,46,"2000-12-02 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:05:36.0",1,"0",-32432,-163,-163,"-163"
337,"337",-162,NULL,-162,-162,-162,45,"2000-12-03 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:05:37.0",0,"1",-32431,-162,-162,"-162"
338,"338",-161,"-161",NULL,-161,-161,44,"2000-12-04 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:05:38.0",1,"0",-32430,-161,-161,"-161"
339,"339",-160,"-160",-160,NULL,-160,43,"2000-12-05 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:05:39.0",0,"1",-32429,-160,-160,"-160"
340,"340",-159,"-159",-159,-159,NULL,42,"2000-12-06 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:05:40.0",1,"0",-32428,-159,-159,"-159"
341,"341",-158,"-158",-158,-158,-158,NULL,"2000-12-07 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:05:41.0",0,"1",-32427,-158,-158,"-158"
342,"342",-157,"-157",-157,-157,-157,40,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:05:42.0",1,"0",-32426,-157,-157,"-157"
343,"343",-156,"-156",-156,-156,-156,39,"2000-12-09 00:00:00.0",NULL,"2000-01-01 00:05:43.0",0,"1",-32425,-156,-156,"-156"
344,"344",-155,"-155",-155,-155,-155,38,"2000-12-10 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32424,-155,-155,"-155"
345,"345",-154,"-154",-154,-154,-154,37,"2000-12-11 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:05:45.0",0,"1",-32423,-154,-154,"-154"
346,"346",-153,"-153",-153,-153,-153,36,"2000-12-12 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:05:46.0",1,NULL,-32422,-153,-153,"-153"
347,"347",-152,"-152",-152,-152,-152,35,"2000-12-13 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:05:47.0",0,"1",NULL,-152,-152,"-152"
348,"348",-151,"-151",-151,-151,-151,34,"2000-12-14 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:05:48.0",1,"0",-32420,NULL,-151,"-151"
349,"349",-150,"-150",-150,-150,-150,33,"2000-12-15 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:05:49.0",0,"1",-32419,-150,NULL,"-150"
350,"350",-149,"-149",-149,-149,-149,32,"2000-12-16 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:05:50.0",1,"0",-32418,-149,-149,NULL
351,"351",-148,"-148",-148,-148,-148,31,"2000-12-17 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:05:51.0",0,"1",-32417,-148,-148,"-148"
352,"352",NULL,"-147",-147,-147,-147,30,"2000-12-18 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:05:52.0",1,"0",-32416,-147,-147,"-147"
353,"353",-146,NULL,-146,-146,-146,29,"2000-12-19 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:05:53.0",0,"1",-32415,-146,-146,"-146"
354,"354",-145,"-145",NULL,-145,-145,28,"2000-12-20 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:05:54.0",1,"0",-32414,-145,-145,"-145"
355,"355",-144,"-144",-144,NULL,-144,27,"2000-12-21 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:05:55.0",0,"1",-32413,-144,-144,"-144"
356,"356",-143,"-143",-143,-143,NULL,26,"2000-12-22 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:05:56.0",1,"0",-32412,-143,-143,"-143"
357,"357",-142,"-142",-142,-142,-142,NULL,"2000-12-23 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:05:57.0",0,"1",-32411,-142,-142,"-142"
358,"358",-141,"-141",-141,-141,-141,24,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:05:58.0",1,"0",-32410,-141,-141,"-141"
359,"359",-140,"-140",-140,-140,-140,23,"2000-12-25 00:00:00.0",NULL,"2000-01-01 00:05:59.0",0,"1",-32409,-140,-140,"-140"
360,"360",-139,"-139",-139,-139,-139,22,"2000-12-26 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-32408,-139,-139,"-139"
361,"361",-138,"-138",-138,-138,-138,21,"2000-12-27 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:06:01.0",0,"1",-32407,-138,-138,"-138"
362,"362",-137,"-137",-137,-137,-137,20,"2000-12-28 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:06:02.0",1,NULL,-32406,-137,-137,"-137"
363,"363",-136,"-136",-136,-136,-136,19,"2000-12-29 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:06:03.0",0,"1",NULL,-136,-136,"-136"
364,"364",-135,"-135",-135,-135,-135,18,"2000-12-30 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:06:04.0",1,"0",-32404,NULL,-135,"-135"
365,"365",-134,"-134",-134,-134,-134,17,"2000-12-31 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:06:05.0",0,"1",-32403,-134,NULL,"-134"
366,"366",-133,"-133",-133,-133,-133,16,"2001-01-01 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:06:06.0",1,"0",-32402,-133,-133,NULL
367,"367",-132,"-132",-132,-132,-132,15,"2001-01-02 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:06:07.0",0,"1",-32401,-132,-132,"-132"
368,"368",NULL,"-131",-131,-131,-131,14,"2001-01-03 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:06:08.0",1,"0",-32400,-131,-131,"-131"
369,"369",-130,NULL,-130,-130,-130,13,"2001-01-04 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:06:09.0",0,"1",-32399,-130,-130,"-130"
370,"370",-129,"-129",NULL,-129,-129,12,"2001-01-05 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:06:10.0",1,"0",-32398,-129,-129,"-129"
371,"371",-128,"-128",-128,NULL,-128,11,"2001-01-06 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:06:11.0",0,"1",-32397,-128,-128,"-128"
372,"372",-127,"-127",-127,-127,NULL,10,"2001-01-07 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:06:12.0",1,"0",-32396,-127,-127,"-127"
373,"373",-126,"-126",-126,-126,-126,NULL,"2001-01-08 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:06:13.0",0,"1",-32395,-126,-126,"-126"
374,"374",-125,"-125",-125,-125,-125,8,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:06:14.0",1,"0",-32394,-125,-125,"-125"
375,"375",-124,"-124",-124,-124,-124,7,"2001-01-10 00:00:00.0",NULL,"2000-01-01 00:06:15.0",0,"1",-32393,-124,-124,"-124"
376,"376",-123,"-123",-123,-123,-123,6,"2001-01-11 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-32392,-123,-123,"-123"
377,"377",-122,"-122",-122,-122,-122,5,"2001-01-12 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:06:17.0",0,"1",-32391,-122,-122,"-122"
378,"378",-121,"-121",-121,-121,-121,4,"2001-01-13 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:06:18.0",1,NULL,-32390,-121,-121,"-121"
379,"379",-120,"-120",-120,-120,-120,3,"2001-01-14 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:06:19.0",0,"1",NULL,-120,-120,"-120"
380,"380",-119,"-119",-119,-119,-119,2,"2001-01-15 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:06:20.0",1,"0",-32388,NULL,-119,"-119"
381,"381",-118,"-118",-118,-118,-118,1,"2001-01-16 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:06:21.0",0,"1",-32387,-118,NULL,"-118"
382,"382",-117,"-117",-117,-117,-117,0,"2001-01-17 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:06:22.0",1,"0",-32386,-117,-117,NULL
383,"383",-116,"-116",-116,-116,-116,-1,"2001-01-18 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:06:23.0",0,"1",-32385,-116,-116,"-116"
384,"384",NULL,"-115",-115,-115,-115,-2,"2001-01-19 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:06:24.0",1,"0",-32384,-115,-115,"-115"
385,"385",-114,NULL,-114,-114,-114,-3,"2001-01-20 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:06:25.0",0,"1",-32383,-114,-114,"-114"
386,"386",-113,"-113",NULL,-113,-113,-4,"2001-01-21 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:06:26.0",1,"0",-32382,-113,-113,"-113"
387,"387",-112,"-112",-112,NULL,-112,-5,"2001-01-22 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:06:27.0",0,"1",-32381,-112,-112,"-112"
388,"388",-111,"-111",-111,-111,NULL,-6,"2001-01-23 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:06:28.0",1,"0",-32380,-111,-111,"-111"
389,"389",-110,"-110",-110,-110,-110,NULL,"2001-01-24 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:06:29.0",0,"1",-32379,-110,-110,"-110"
390,"390",-109,"-109",-109,-109,-109,-8,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:06:30.0",1,"0",-32378,-109,-109,"-109"
391,"391",-108,"-108",-108,-108,-108,-9,"2001-01-26 00:00:00.0",NULL,"2000-01-01 00:06:31.0",0,"1",-32377,-108,-108,"-108"
392,"392",-107,"-107",-107,-107,-107,-10,"2001-01-27 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32376,-107,-107,"-107"
393,"393",-106,"-106",-106,-106,-106,-11,"2001-01-28 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:06:33.0",0,"1",-32375,-106,-106,"-106"
394,"394",-105,"-105",-105,-105,-105,-12,"2001-01-29 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:06:34.0",1,NULL,-32374,-105,-105,"-105"
395,"395",-104,"-104",-104,-104,-104,-13,"2001-01-30 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:06:35.0",0,"1",NULL,-104,-104,"-104"
396,"396",-103,"-103",-103,-103,-103,-14,"2001-01-31 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:06:36.0",1,"0",-32372,NULL,-103,"-103"
397,"397",-102,"-102",-102,-102,-102,-15,"2001-02-01 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:06:37.0",0,"1",-32371,-102,NULL,"-102"
398,"398",-101,"-101",-101,-101,-101,-16,"2001-02-02 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:06:38.0",1,"0",-32370,-101,-101,NULL
399,"399",-100,"-100",-100,-100,-100,-17,"2001-02-03 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:06:39.0",0,"1",-32369,-100,-100,"-100"
400,"400",NULL,"-99",-99,-99,-99,-18,"2001-02-04 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:06:40.0",1,"0",-32368,-99,-99,"-99"
401,"401",-98,NULL,-98,-98,-98,-19,"2001-02-05 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:06:41.0",0,"1",-32367,-98,-98,"-98"
402,"402",-97,"-97",NULL,-97,-97,-20,"2001-02-06 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:06:42.0",1,"0",-32366,-97,-97,"-97"
403,"403",-96,"-96",-96,NULL,-96,-21,"2001-02-07 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:06:43.0",0,"1",-32365,-96,-96,"-96"
404,"404",-95,"-95",-95,-95,NULL,-22,"2001-02-08 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:06:44.0",1,"0",-32364,-95,-95,"-95"
405,"405",-94,"-94",-94,-94,-94,NULL,"2001-02-09 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:06:45.0",0,"1",-32363,-94,-94,"-94"
406,"406",-93,"-93",-93,-93,-93,-24,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:06:46.0",1,"0",-32362,-93,-93,"-93"
407,"407",-92,"-92",-92,-92,-92,-25,"2001-02-11 00:00:00.0",NULL,"2000-01-01 00:06:47.0",0,"1",-32361,-92,-92,"-92"
408,"408",-91,"-91",-91,-91,-91,-26,"2001-02-12 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-32360,-91,-91,"-91"
409,"409",-90,"-90",-90,-90,-90,-27,"2001-02-13 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:06:49.0",0,"1",-32359,-90,-90,"-90"
410,"410",-89,"-89",-89,-89,-89,-28,"2001-02-14 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:06:50.0",1,NULL,-32358,-89,-89,"-89"
411,"411",-88,"-88",-88,-88,-88,-29,"2001-02-15 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:06:51.0",0,"1",NULL,-88,-88,"-88"
412,"412",-87,"-87",-87,-87,-87,-30,"2001-02-16 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:06:52.0",1,"0",-32356,NULL,-87,"-87"
413,"413",-86,"-86",-86,-86,-86,-31,"2001-02-17 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:06:53.0",0,"1",-32355,-86,NULL,"-86"
414,"414",-85,"-85",-85,-85,-85,-32,"2001-02-18 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:06:54.0",1,"0",-32354,-85,-85,NULL
415,"415",-84,"-84",-84,-84,-84,-33,"2001-02-19 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:06:55.0",0,"1",-32353,-84,-84,"-84"
416,"416",NULL,"-83",-83,-83,-83,-34,"2001-02-20 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:06:56.0",1,"0",-32352,-83,-83,"-83"
417,"417",-82,NULL,-82,-82,-82,-35,"2001-02-21 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:06:57.0",0,"1",-32351,-82,-82,"-82"
882,"882",383,"383",NULL,383,383,10,"2002-06-01 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:14:42.0",1,"0",-31886,383,383,"383"
883,"883",384,"384",384,NULL,384,9,"2002-06-02 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:14:43.0",0,"1",-31885,384,384,"384"
884,"884",385,"385",385,385,NULL,8,"2002-06-03 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:14:44.0",1,"0",-31884,385,385,"385"
885,"885",386,"386",386,386,386,NULL,"2002-06-04 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:14:45.0",0,"1",-31883,386,386,"386"
886,"886",387,"387",387,387,387,6,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:14:46.0",1,"0",-31882,387,387,"387"
887,"887",388,"388",388,388,388,5,"2002-06-06 00:00:00.0",NULL,"2000-01-01 00:14:47.0",0,"1",-31881,388,388,"388"
888,"888",389,"389",389,389,389,4,"2002-06-07 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-31880,389,389,"389"
889,"889",390,"390",390,390,390,3,"2002-06-08 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:14:49.0",0,"1",-31879,390,390,"390"
890,"890",391,"391",391,391,391,2,"2002-06-09 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:14:50.0",1,NULL,-31878,391,391,"391"
891,"891",392,"392",392,392,392,1,"2002-06-10 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:14:51.0",0,"1",NULL,392,392,"392"
892,"892",393,"393",393,393,393,0,"2002-06-11 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:14:52.0",1,"0",-31876,NULL,393,"393"
893,"893",394,"394",394,394,394,-1,"2002-06-12 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:14:53.0",0,"1",-31875,394,NULL,"394"
894,"894",395,"395",395,395,395,-2,"2002-06-13 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:14:54.0",1,"0",-31874,395,395,NULL
895,"895",396,"396",396,396,396,-3,"2002-06-14 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:14:55.0",0,"1",-31873,396,396,"396"
896,"896",NULL,"397",397,397,397,-4,"2002-06-15 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:14:56.0",1,"0",-31872,397,397,"397"
897,"897",398,NULL,398,398,398,-5,"2002-06-16 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:14:57.0",0,"1",-31871,398,398,"398"
898,"898",399,"399",NULL,399,399,-6,"2002-06-17 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:14:58.0",1,"0",-31870,399,399,"399"
899,"899",400,"400",400,NULL,400,-7,"2002-06-18 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:14:59.0",0,"1",-31869,400,400,"400"
900,"900",401,"401",401,401,NULL,-8,"2002-06-19 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:15:00.0",1,"0",-31868,401,401,"401"
901,"901",402,"402",402,402,402,NULL,"2002-06-20 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:15:01.0",0,"1",-31867,402,402,"402"
902,"902",403,"403",403,403,403,-10,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:15:02.0",1,"0",-31866,403,403,"403"
903,"903",404,"404",404,404,404,-11,"2002-06-22 00:00:00.0",NULL,"2000-01-01 00:15:03.0",0,"1",-31865,404,404,"404"
904,"904",405,"405",405,405,405,-12,"2002-06-23 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-31864,405,405,"405"
905,"905",406,"406",406,406,406,-13,"2002-06-24 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:15:05.0",0,"1",-31863,406,406,"406"
906,"906",407,"407",407,407,407,-14,"2002-06-25 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:15:06.0",1,NULL,-31862,407,407,"407"
907,"907",408,"408",408,408,408,-15,"2002-06-26 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:15:07.0",0,"1",NULL,408,408,"408"
908,"908",409,"409",409,409,409,-16,"2002-06-27 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:15:08.0",1,"0",-31860,NULL,409,"409"
909,"909",410,"410",410,410,410,-17,"2002-06-28 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:15:09.0",0,"1",-31859,410,NULL,"410"
910,"910",411,"411",411,411,411,-18,"2002-06-29 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:15:10.0",1,"0",-31858,411,411,NULL
911,"911",412,"412",412,412,412,-19,"2002-06-30 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:15:11.0",0,"1",-31857,412,412,"412"
912,"912",NULL,"413",413,413,413,-20,"2002-07-01 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:15:12.0",1,"0",-31856,413,413,"413"
913,"913",414,NULL,414,414,414,-21,"2002-07-02 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:15:13.0",0,"1",-31855,414,414,"414"
914,"914",415,"415",NULL,415,415,-22,"2002-07-03 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:15:14.0",1,"0",-31854,415,415,"415"
915,"915",416,"416",416,NULL,416,-23,"2002-07-04 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:15:15.0",0,"1",-31853,416,416,"416"
916,"916",417,"417",417,417,NULL,-24,"2002-07-05 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:15:16.0",1,"0",-31852,417,417,"417"
917,"917",418,"418",418,418,418,NULL,"2002-07-06 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:15:17.0",0,"1",-31851,418,418,"418"
918,"918",419,"419",419,419,419,-26,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:15:18.0",1,"0",-31850,419,419,"419"
919,"919",420,"420",420,420,420,-27,"2002-07-08 00:00:00.0",NULL,"2000-01-01 00:15:19.0",0,"1",-31849,420,420,"420"
920,"920",421,"421",421,421,421,-28,"2002-07-09 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-31848,421,421,"421"
921,"921",422,"422",422,422,422,-29,"2002-07-10 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:15:21.0",0,"1",-31847,422,422,"422"
922,"922",423,"423",423,423,423,-30,"2002-07-11 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:15:22.0",1,NULL,-31846,423,423,"423"
923,"923",424,"424",424,424,424,-31,"2002-07-12 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:15:23.0",0,"1",NULL,424,424,"424"
924,"924",425,"425",425,425,425,-32,"2002-07-13 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:15:24.0",1,"0",-31844,NULL,425,"425"
925,"925",426,"426",426,426,426,-33,"2002-07-14 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:15:25.0",0,"1",-31843,426,NULL,"426"
926,"926",427,"427",427,427,427,-34,"2002-07-15 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:15:26.0",1,"0",-31842,427,427,NULL
927,"927",428,"428",428,428,428,-35,"2002-07-16 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:15:27.0",0,"1",-31841,428,428,"428"
928,"928",NULL,"429",429,429,429,-36,"2002-07-17 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:15:28.0",1,"0",-31840,429,429,"429"
929,"929",430,NULL,430,430,430,-37,"2002-07-18 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:15:29.0",0,"1",-31839,430,430,"430"
930,"930",431,"431",NULL,431,431,-38,"2002-07-19 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:15:30.0",1,"0",-31838,431,431,"431"
931,"931",432,"432",432,NULL,432,-39,"2002-07-20 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:15:31.0",0,"1",-31837,432,432,"432"
932,"932",433,"433",433,433,NULL,-40,"2002-07-21 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:15:32.0",1,"0",-31836,433,433,"433"
933,"933",434,"434",434,434,434,NULL,"2002-07-22 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:15:33.0",0,"1",-31835,434,434,"434"
934,"934",435,"435",435,435,435,-42,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:15:34.0",1,"0",-31834,435,435,"435"
935,"935",436,"436",436,436,436,-43,"2002-07-24 00:00:00.0",NULL,"2000-01-01 00:15:35.0",0,"1",-31833,436,436,"436"
936,"936",437,"437",437,437,437,-44,"2002-07-25 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-31832,437,437,"437"
